epoch,train_loss,val_loss,train_acc,val_acc,val_precision,val_recall,val_f1
1,0.7133562912543615,0.7540572697208041,0.5610119047619048,0.6309523809523809,0.5188679245283019,0.8333333333333334,0.6395348837209303
2,0.6177752021522749,0.5592822985989707,0.6622023809523809,0.7559523809523809,1.0,0.3787878787878788,0.5494505494505495
3,0.522184139915875,0.4582262738119988,0.7380952380952381,0.8095238095238095,0.8863636363636364,0.5909090909090909,0.7090909090909091
4,0.43240692519715856,1.4141351516092462,0.8020833333333334,0.625,1.0,0.045454545454545456,0.08695652173913043
5,0.2970233458493437,0.5540743197004,0.8720238095238095,0.7321428571428571,0.7837837837837838,0.4393939393939394,0.5631067961165048
6,0.2908116766650762,0.38926178961992264,0.8735119047619048,0.8154761904761905,0.7333333333333333,0.8333333333333334,0.7801418439716312
7,0.18526935671633554,1.1557481892218457,0.9300595238095238,0.6726190476190477,0.9230769230769231,0.18181818181818182,0.3037974683544304
8,0.14780877301070308,2.5901613464430695,0.9419642857142857,0.625,1.0,0.045454545454545456,0.08695652173913043
9,0.10973936811067342,0.6804717486569037,0.9538690476190477,0.7976190476190477,0.8636363636363636,0.5757575757575758,0.6909090909090909
10,0.06999135277112059,1.439572411138215,0.9702380952380952,0.7023809523809523,1.0,0.24242424242424243,0.3902439024390244
11,0.12827323419818035,0.40710377668784486,0.9657738095238095,0.8571428571428571,0.85,0.7727272727272727,0.8095238095238095
12,0.15995255082158283,1.3953448962392507,0.9300595238095238,0.6547619047619048,1.0,0.12121212121212122,0.21621621621621623
13,0.08664696459752685,0.8389561335068374,0.9657738095238095,0.7440476190476191,0.9259259259259259,0.3787878787878788,0.5376344086021505
14,0.03353075292848405,1.0866519207811507,0.9910714285714286,0.7440476190476191,0.9259259259259259,0.3787878787878788,0.5376344086021505
15,0.008062522018874353,0.5365163963218774,1.0,0.8392857142857143,0.8545454545454545,0.7121212121212122,0.7768595041322314
16,0.0266272027727696,3.13014619708525,0.9955357142857143,0.6309523809523809,1.0,0.06060606060606061,0.11428571428571428
17,0.041076090998276846,0.731712473439984,0.9895833333333334,0.7559523809523809,0.8048780487804879,0.5,0.616822429906542
18,0.01289056702115063,0.47419585467460346,0.9970238095238095,0.875,0.8461538461538461,0.8333333333333334,0.8396946564885496
19,0.002628784864403618,0.49762761463976596,1.0,0.8392857142857143,0.8305084745762712,0.7424242424242424,0.784
20,0.00290582366627253,0.5659070752319947,1.0,0.8392857142857143,0.8421052631578947,0.7272727272727273,0.7804878048780488
