epoch,train_loss,val_loss,train_acc,val_acc,val_precision,val_recall,val_f1
1,0.7711240286451011,0.6765923045930409,0.5178571428571429,0.5773809523809523,0.4,0.15151515151515152,0.21978021978021978
2,0.7285360410099938,0.7879771646999177,0.5297619047619048,0.5416666666666666,0.42857142857142855,0.5,0.46153846153846156
3,0.706880098652272,0.7008410532559667,0.5580357142857143,0.5952380952380952,0.0,0.0,0.0
4,0.6978980148477214,1.047184829201017,0.5803571428571429,0.39285714285714285,0.39156626506024095,0.9848484848484849,0.5603448275862069
5,0.6394612770527601,0.7157007328101567,0.65625,0.6309523809523809,1.0,0.06060606060606061,0.11428571428571428
6,0.5556047313536207,0.5651494525372982,0.71875,0.7202380952380952,0.9523809523809523,0.30303030303030304,0.45977011494252873
7,0.470803168934903,0.8980207292008258,0.7901785714285714,0.5833333333333334,0.47959183673469385,0.7121212121212122,0.573170731707317
8,0.488711525286947,0.40766060778072905,0.7752976190476191,0.8630952380952381,0.8771929824561403,0.7575757575757576,0.8130081300813008
9,0.388336928760899,0.6218039474084175,0.8318452380952381,0.75,0.9615384615384616,0.3787878787878788,0.5434782608695652
10,0.2996389415625128,0.5143164317345336,0.8690476190476191,0.7857142857142857,0.7027027027027027,0.7878787878787878,0.7428571428571429
11,0.25732744092653903,1.1519213841806741,0.8898809523809523,0.6785714285714286,0.9285714285714286,0.19696969696969696,0.325
12,0.2526576526718037,0.5297380831879785,0.8943452380952381,0.7857142857142857,0.8125,0.5909090909090909,0.6842105263157895
13,0.19453796472988047,0.6031690615477384,0.9151785714285714,0.7619047619047619,0.8611111111111112,0.4696969696969697,0.6078431372549019
14,0.17111294148101783,0.4427906820617084,0.9270833333333334,0.8452380952380952,0.8448275862068966,0.7424242424242424,0.7903225806451613
15,0.11763086469588979,0.5498756945266255,0.9538690476190477,0.7619047619047619,0.6857142857142857,0.7272727272727273,0.7058823529411765
16,0.15626817452721298,1.1576696380839817,0.9404761904761905,0.6547619047619048,0.8333333333333334,0.15151515151515152,0.2564102564102564
17,0.1191225205395659,0.533016878636599,0.9642857142857143,0.7976190476190477,0.7857142857142857,0.6666666666666666,0.7213114754098361
18,0.1256455964584824,0.6064066313140627,0.9479166666666666,0.8273809523809523,0.8775510204081632,0.6515151515151515,0.7478260869565218
19,0.12421005701946256,0.604872526303682,0.9508928571428571,0.8035714285714286,0.8367346938775511,0.6212121212121212,0.7130434782608696
20,0.07439663610525063,0.5664785973901113,0.9776785714285714,0.8571428571428571,0.8620689655172413,0.7575757575757576,0.8064516129032258
