epoch,train_loss,val_loss,train_acc,val_acc,val_precision,val_recall,val_f1
1,0.7642567574623085,0.7491311672187987,0.5535714285714286,0.5,0.0,0.0,0.0
2,0.6968192802298636,0.9407793382803599,0.5773809523809523,0.5,0.5,1.0,0.6666666666666666
3,0.7062779727081457,0.6821883512394769,0.5610119047619048,0.5595238095238095,0.625,0.2976190476190476,0.4032258064516129
4,0.6736985538598328,1.5944671406011497,0.6354166666666666,0.5,0.0,0.0,0.0
5,0.641645466554023,0.5608862478818212,0.6651785714285714,0.7321428571428571,0.7010309278350515,0.8095238095238095,0.7513812154696132
6,0.49713972250797916,0.5958679091362726,0.7708333333333334,0.6964285714285714,0.6987951807228916,0.6904761904761905,0.6946107784431138
7,0.3845448434419398,0.6571833187093338,0.8184523809523809,0.6964285714285714,0.7619047619047619,0.5714285714285714,0.6530612244897959
8,0.30544453109836295,0.7842030417440193,0.8541666666666666,0.6071428571428571,0.7045454545454546,0.36904761904761907,0.484375
9,0.2762016279184969,1.0651782949155728,0.8794642857142857,0.6369047619047619,0.5827338129496403,0.9642857142857143,0.726457399103139
10,0.18003956758738718,0.7733937292803257,0.9330357142857143,0.6904761904761905,0.66,0.7857142857142857,0.717391304347826
11,0.23119293521795908,0.8289028189887869,0.9032738095238095,0.75,0.7560975609756098,0.7380952380952381,0.7469879518072289
12,0.10587956971513839,0.9267283849888676,0.9642857142857143,0.7380952380952381,0.6754385964912281,0.9166666666666666,0.7777777777777778
13,0.08863905529627421,0.8367531482695735,0.9732142857142857,0.7380952380952381,0.7631578947368421,0.6904761904761905,0.725
14,0.10799001070492002,1.2408424621070957,0.9613095238095238,0.5416666666666666,0.6666666666666666,0.16666666666666666,0.26666666666666666
15,0.12351096778764345,0.8882274671660049,0.9464285714285714,0.7857142857142857,0.74,0.8809523809523809,0.8043478260869565
16,0.031197036462149948,1.4082554557852356,0.9895833333333334,0.625,0.7441860465116279,0.38095238095238093,0.5039370078740157
17,0.024476856244897743,1.317739907786918,0.9910714285714286,0.6845238095238095,0.6823529411764706,0.6904761904761905,0.6863905325443787
18,0.004163288819178152,1.2527213055473763,1.0,0.7678571428571429,0.7319587628865979,0.8452380952380952,0.7845303867403315
19,0.0011304615591143374,1.1645513578419664,1.0,0.7678571428571429,0.7419354838709677,0.8214285714285714,0.7796610169491526
20,0.000705143479687346,1.2443294868358603,1.0,0.7619047619047619,0.7340425531914894,0.8214285714285714,0.7752808988764045
