epoch,train_loss,val_loss,train_acc,val_acc,val_precision,val_recall,val_f1
1,0.715944132279782,0.8647465776829493,0.5654761904761905,0.5238095238095238,0.36065573770491804,0.3492063492063492,0.3548387096774194
2,0.6757614761590958,0.7062055809157235,0.6026785714285714,0.5773809523809523,0.36666666666666664,0.1746031746031746,0.23655913978494625
3,0.6693009425486837,0.6901377169858842,0.6264880952380952,0.5892857142857143,0.4,0.19047619047619047,0.25806451612903225
4,0.6301959745940708,0.6259758685316358,0.6622023809523809,0.6547619047619048,0.631578947368421,0.19047619047619047,0.2926829268292683
5,0.6259921508885565,0.6808529737449828,0.6547619047619048,0.5714285714285714,0.3548387096774194,0.1746031746031746,0.23404255319148937
6,0.6271321723858515,1.050971982557149,0.6458333333333334,0.6309523809523809,1.0,0.015873015873015872,0.03125
7,0.6152659675904683,0.6818641026814779,0.6666666666666666,0.5476190476190477,0.37735849056603776,0.31746031746031744,0.3448275862068966
8,0.5978449285030365,0.6874241786343711,0.7083333333333334,0.625,0.5,0.06349206349206349,0.11267605633802817
9,0.5778194165655545,0.7968949803284237,0.6889880952380952,0.5476190476190477,0.448,0.8888888888888888,0.5957446808510638
10,0.5590941022549357,1.0489923865312623,0.7336309523809523,0.44642857142857145,0.39864864864864863,0.9365079365079365,0.5592417061611374
11,0.5439084622831571,1.1095705784502483,0.7306547619047619,0.39880952380952384,0.379746835443038,0.9523809523809523,0.5429864253393665
12,0.5406133681535721,1.106737293125618,0.7336309523809523,0.5238095238095238,0.43703703703703706,0.9365079365079365,0.5959595959595959
13,0.540145197794551,0.6438149724687848,0.7514880952380952,0.6190476190476191,0.49473684210526314,0.746031746031746,0.5949367088607594
14,0.48276625147887636,0.7882100247911045,0.7752976190476191,0.6309523809523809,1.0,0.015873015873015872,0.03125
15,0.5022218569758392,0.5946002928983598,0.7633928571428571,0.7142857142857143,0.6666666666666666,0.47619047619047616,0.5555555555555556
16,0.4892874423946653,0.6044773033687046,0.7485119047619048,0.7142857142857143,0.7272727272727273,0.38095238095238093,0.5
17,0.4583535890671469,0.6059884744740668,0.7991071428571429,0.7083333333333334,0.5833333333333334,0.7777777777777778,0.6666666666666666
18,0.46150706460078555,0.6234866080894357,0.8065476190476191,0.7678571428571429,0.7857142857142857,0.5238095238095238,0.6285714285714286
19,0.4198028989845798,0.5648012118680137,0.8229166666666666,0.7559523809523809,0.7115384615384616,0.5873015873015873,0.6434782608695652
20,0.41330519824155737,0.5576522424817085,0.8214285714285714,0.7321428571428571,0.6956521739130435,0.5079365079365079,0.5871559633027523
