epoch,train_loss,val_loss,train_acc,val_acc,val_precision,val_recall,val_f1
1,0.6959370857193357,0.6705364670072284,0.5729166666666666,0.6190476190476191,0.5862068965517241,0.2463768115942029,0.3469387755102041
2,0.6749968507460186,0.7426999778974623,0.6101190476190477,0.5714285714285714,0.4810126582278481,0.5507246376811594,0.5135135135135135
3,0.6563823528233028,0.6603343096517381,0.6443452380952381,0.6130952380952381,0.75,0.08695652173913043,0.15584415584415584
4,0.6179592751321339,0.6120216633592334,0.6815476190476191,0.6785714285714286,0.6153846153846154,0.5797101449275363,0.5970149253731343
5,0.6168839966966992,0.7669974969966071,0.6741071428571429,0.5952380952380952,0.5555555555555556,0.07246376811594203,0.1282051282051282
6,0.6002579441382772,0.7694364977734429,0.6636904761904762,0.6369047619047619,0.5357142857142857,0.8695652173913043,0.6629834254143646
7,0.5770614062036786,0.9785023713040919,0.7023809523809523,0.5892857142857143,0.5,0.8840579710144928,0.6387434554973822
8,0.5495616983444918,0.6981729602529889,0.7276785714285714,0.6190476190476191,0.6470588235294118,0.15942028985507245,0.2558139534883721
9,0.5249010216267336,0.6651715146643775,0.7291666666666666,0.6488095238095238,0.5490196078431373,0.8115942028985508,0.6549707602339181
10,0.5512820585142999,1.0389606748663245,0.71875,0.6071428571428571,0.6153846153846154,0.11594202898550725,0.1951219512195122
11,0.5072364643925712,1.3824368431454612,0.7648809523809523,0.5178571428571429,0.4589041095890411,0.9710144927536232,0.6232558139534884
12,0.47754033956499325,0.5979130871239162,0.7738095238095238,0.7380952380952381,0.7358490566037735,0.5652173913043478,0.639344262295082
13,0.47378941616486936,0.658518730529717,0.7931547619047619,0.6428571428571429,0.5436893203883495,0.8115942028985508,0.6511627906976745
14,0.45068162289403735,1.2523823585361242,0.7976190476190477,0.6071428571428571,0.7142857142857143,0.07246376811594203,0.13157894736842105
15,0.42445672684836955,0.6475803829019978,0.8258928571428571,0.7023809523809523,0.620253164556962,0.7101449275362319,0.6621621621621622
16,0.4540430013799951,0.5798961938846678,0.7976190476190477,0.7023809523809523,0.6091954022988506,0.7681159420289855,0.6794871794871795
17,0.40422062664514496,0.8515395091048309,0.8348214285714286,0.6904761904761905,0.7575757575757576,0.36231884057971014,0.49019607843137253
18,0.37773917331582024,0.845372330042578,0.8511904761904762,0.6130952380952381,0.5169491525423728,0.8840579710144928,0.6524064171122995
19,0.41412718327982084,0.6497773833218075,0.8244047619047619,0.7380952380952381,0.7551020408163265,0.5362318840579711,0.6271186440677966
20,0.3887326576791349,0.5485255796284902,0.8258928571428571,0.7559523809523809,0.6794871794871795,0.7681159420289855,0.7210884353741497
