epoch,train_loss,val_loss,train_acc,val_acc,val_precision,val_recall,val_f1
1,0.730457970074245,0.6379506289958954,0.6011904761904762,0.6488095238095238,0.7450980392156863,0.4523809523809524,0.562962962962963
2,0.5239880393658366,0.9195203710170019,0.7544642857142857,0.5833333333333334,0.5636363636363636,0.7380952380952381,0.6391752577319587
3,0.35329864185214754,1.0983149283343838,0.8556547619047619,0.5297619047619048,0.5177304964539007,0.8690476190476191,0.6488888888888888
4,0.268788088589818,1.1442016745429664,0.8809523809523809,0.5654761904761905,0.5401459854014599,0.8809523809523809,0.669683257918552
5,0.25648350783047225,0.8577625357678959,0.8958333333333334,0.625,0.5867768595041323,0.8452380952380952,0.6926829268292682
6,0.1624624645489911,2.2277433527522676,0.9315476190476191,0.5178571428571429,0.509090909090909,1.0,0.6746987951807228
7,0.13573124287982605,1.2069529588334262,0.9508928571428571,0.5892857142857143,0.7272727272727273,0.2857142857142857,0.41025641025641024
8,0.1136067056892595,3.3075721943113465,0.9523809523809523,0.5,0.5,1.0,0.6666666666666666
9,0.1821909410798634,1.9858054212222451,0.9315476190476191,0.5357142857142857,0.5202702702702703,0.9166666666666666,0.6637931034482759
10,0.09792656198814734,1.1469998594284767,0.9657738095238095,0.6904761904761905,0.6481481481481481,0.8333333333333334,0.7291666666666666
11,0.09628173910979447,0.8781390890833878,0.9627976190476191,0.6607142857142857,0.6956521739130435,0.5714285714285714,0.6274509803921569
12,0.1038693148903327,1.5767320817858923,0.9568452380952381,0.6488095238095238,0.8378378378378378,0.36904761904761907,0.512396694214876
13,0.055108670894523606,0.9726184044210684,0.9806547619047619,0.6666666666666666,0.6842105263157895,0.6190476190476191,0.65
14,0.06326175378386065,1.1105510423159493,0.9761904761904762,0.6369047619047619,0.6885245901639344,0.5,0.5793103448275863
15,0.05525186451406972,0.9958536913174958,0.9791666666666666,0.6726190476190477,0.6835443037974683,0.6428571428571429,0.6625766871165644
16,0.004777698706718746,1.2979619299017249,1.0,0.6547619047619048,0.782608695652174,0.42857142857142855,0.5538461538461539
17,0.009031989804086715,2.8672213520580305,0.9970238095238095,0.5059523809523809,0.6,0.03571428571428571,0.06741573033707865
18,0.09059183912410974,1.6050573010773708,0.9702380952380952,0.5773809523809523,0.696969696969697,0.27380952380952384,0.39316239316239315
19,0.07137850652465463,0.7889249949228196,0.9761904761904762,0.6309523809523809,0.627906976744186,0.6428571428571429,0.6352941176470588
20,0.04875763296392203,0.9311573029983611,0.9776785714285714,0.6369047619047619,0.6419753086419753,0.6190476190476191,0.6303030303030303
