epoch,train_loss,val_loss,train_acc,val_acc,val_precision,val_recall,val_f1
1,0.778203475688185,0.6880284831637428,0.5669642857142857,0.5892857142857143,0.0,0.0,0.0
2,0.5442992191584337,2.2027640737859264,0.7276785714285714,0.4107142857142857,0.4107142857142857,1.0,0.5822784810126582
3,0.43135567843204453,1.132724105602219,0.8035714285714286,0.5297619047619048,0.45614035087719296,0.7536231884057971,0.5683060109289617
4,0.2687073497966464,0.7569358173225608,0.8869047619047619,0.7083333333333334,0.6851851851851852,0.5362318840579711,0.6016260162601627
5,0.19538194188360303,1.0858501972896712,0.9196428571428571,0.6607142857142857,0.75,0.2608695652173913,0.3870967741935484
6,0.19541015319243474,1.1078959306081135,0.9181547619047619,0.5833333333333334,0.4945054945054945,0.6521739130434783,0.5625
7,0.13869389508008248,1.3020997870536077,0.9389880952380952,0.5892857142857143,0.5,0.8115942028985508,0.6187845303867403
8,0.1696202428207644,1.0176123001923163,0.9404761904761905,0.6845238095238095,0.6739130434782609,0.4492753623188406,0.5391304347826087
9,0.09604401866402311,1.0884396174833888,0.9657738095238095,0.6130952380952381,0.5222222222222223,0.6811594202898551,0.5911949685534591
10,0.10333349323870304,1.3990729634228738,0.9702380952380952,0.6785714285714286,0.6744186046511628,0.42028985507246375,0.5178571428571429
11,0.14336544356843833,1.1147916971572809,0.9449404761904762,0.6428571428571429,0.56,0.6086956521739131,0.5833333333333334
12,0.057040400931977535,0.9495160642434799,0.9836309523809523,0.7202380952380952,0.75,0.4782608695652174,0.584070796460177
13,0.018459282698001647,1.617893888154954,0.9925595238095238,0.6845238095238095,0.7222222222222222,0.37681159420289856,0.49523809523809526
14,0.0461504482263124,1.572544764017775,0.9776785714285714,0.6369047619047619,0.6538461538461539,0.2463768115942029,0.35789473684210527
15,0.07201258920464343,1.7753190363679703,0.96875,0.6488095238095238,0.7777777777777778,0.2028985507246377,0.3218390804597701
16,0.0997944835170139,0.9150626975156012,0.9627976190476191,0.6547619047619048,0.5733333333333334,0.6231884057971014,0.5972222222222222
17,0.036705543072630895,0.9130742379597255,0.9851190476190477,0.7083333333333334,0.6351351351351351,0.6811594202898551,0.6573426573426573
18,0.014101108102598422,1.6416957731957413,0.9955357142857143,0.5178571428571429,0.45588235294117646,0.8985507246376812,0.6048780487804878
19,0.008073168359476853,1.7836253874868686,0.9970238095238095,0.6904761904761905,0.7575757575757576,0.36231884057971014,0.49019607843137253
20,0.00926733898714225,1.669689444869402,0.9955357142857143,0.6904761904761905,0.7297297297297297,0.391304347826087,0.5094339622641509
