fpr,tpr
0.0,0.0
0.0,0.017543859649122806
0.0,0.19298245614035087
0.011494252873563218,0.19298245614035087
0.011494252873563218,0.22807017543859648
0.022988505747126436,0.22807017543859648
0.022988505747126436,0.24561403508771928
0.04597701149425287,0.24561403508771928
0.04597701149425287,0.2807017543859649
0.08045977011494253,0.2807017543859649
0.08045977011494253,0.3333333333333333
0.09195402298850575,0.3333333333333333
0.09195402298850575,0.38596491228070173
0.11494252873563218,0.38596491228070173
0.11494252873563218,0.40350877192982454
0.12643678160919541,0.40350877192982454
0.12643678160919541,0.42105263157894735
0.14942528735632185,0.42105263157894735
0.14942528735632185,0.43859649122807015
0.16091954022988506,0.43859649122807015
0.16091954022988506,0.49122807017543857
0.1724137931034483,0.49122807017543857
0.1724137931034483,0.5789473684210527
0.19540229885057472,0.5789473684210527
0.19540229885057472,0.5964912280701754
0.2413793103448276,0.5964912280701754
0.2413793103448276,0.6140350877192983
0.27586206896551724,0.6140350877192983
0.27586206896551724,0.631578947368421
0.3333333333333333,0.631578947368421
0.3333333333333333,0.6666666666666666
0.3563218390804598,0.6666666666666666
0.3563218390804598,0.7368421052631579
0.367816091954023,0.7368421052631579
0.367816091954023,0.7719298245614035
0.3793103448275862,0.7719298245614035
0.3793103448275862,0.8070175438596491
0.41379310344827586,0.8070175438596491
0.41379310344827586,0.8596491228070176
0.42528735632183906,0.8596491228070176
0.42528735632183906,0.8771929824561403
0.45977011494252873,0.8771929824561403
0.45977011494252873,0.8947368421052632
0.5172413793103449,0.8947368421052632
0.5172413793103449,0.9122807017543859
0.5517241379310345,0.9122807017543859
0.5517241379310345,0.9298245614035088
0.6091954022988506,0.9298245614035088
0.6091954022988506,0.9473684210526315
0.6896551724137931,0.9473684210526315
0.6896551724137931,0.9649122807017544
0.8620689655172413,0.9649122807017544
0.8620689655172413,0.9824561403508771
0.896551724137931,0.9824561403508771
0.896551724137931,1.0
1.0,1.0
