epoch,train_loss,val_loss,train_acc,val_acc,val_precision,val_recall,val_f1
1,0.7396103821340061,0.7034239350330262,0.5505952380952381,0.6309523809523809,0.475,0.31666666666666665,0.38
2,0.5534010064743814,1.0507784485816956,0.7351190476190477,0.5297619047619048,0.3698630136986301,0.45,0.40601503759398494
3,0.3652858758966128,1.848065737812292,0.8184523809523809,0.47023809523809523,0.37815126050420167,0.75,0.5027932960893855
4,0.22794862712145827,1.2035117193812592,0.9092261904761905,0.6785714285714286,0.7142857142857143,0.16666666666666666,0.2702702702702703
5,0.2816719127530676,1.0828391914921147,0.8869047619047619,0.5773809523809523,0.45217391304347826,0.8666666666666667,0.5942857142857143
6,0.21011353260837495,0.7854594837741128,0.9136904761904762,0.7321428571428571,0.8571428571428571,0.3,0.4444444444444444
7,0.13915958170712525,1.1333581058951538,0.9523809523809523,0.6785714285714286,0.75,0.15,0.25
8,0.07621785772096787,1.0590252072018171,0.9613095238095238,0.7202380952380952,0.6756756756756757,0.4166666666666667,0.5154639175257731
9,0.09211728304910052,1.4061359239692268,0.9702380952380952,0.7023809523809523,0.9166666666666666,0.18333333333333332,0.3055555555555556
10,0.06974838776486217,1.4367081008496738,0.9717261904761905,0.5833333333333334,0.4418604651162791,0.6333333333333333,0.5205479452054794
11,0.05214981971255925,0.6933699973548452,0.9806547619047619,0.75,0.6875,0.55,0.6111111111111112
12,0.09304603504694699,1.0101716640582752,0.9657738095238095,0.6845238095238095,0.64,0.26666666666666666,0.3764705882352941
13,0.043047800762689714,0.676965863754352,0.9806547619047619,0.6964285714285714,0.5671641791044776,0.6333333333333333,0.5984251968503937
14,0.0026062974729505924,0.8246435306722387,1.0,0.7440476190476191,0.6888888888888889,0.5166666666666667,0.5904761904761905
15,0.002135446277601919,0.8866161236628181,1.0,0.7321428571428571,0.6119402985074627,0.6833333333333333,0.6456692913385826
16,0.000798008091416185,0.8793503201477939,1.0,0.75,0.6666666666666666,0.6,0.631578947368421
17,0.0008911766726885704,0.9701722528275457,1.0,0.7440476190476191,0.6440677966101694,0.6333333333333333,0.6386554621848739
18,0.03224896494696493,1.8318323750669758,0.9895833333333334,0.48214285714285715,0.4028776978417266,0.9333333333333333,0.5628140703517588
19,0.07266857609474323,1.32170046936898,0.9747023809523809,0.625,0.4842105263157895,0.7666666666666667,0.5935483870967742
20,0.11244284910351,1.1395384036226286,0.9598214285714286,0.6488095238095238,0.5714285714285714,0.06666666666666667,0.11940298507462686
