epoch,train_loss,val_loss,train_acc,val_acc,val_precision,val_recall,val_f1
1,0.698872569061461,0.6227274749960218,0.5865671641791045,0.6785714285714286,0.6046511627906976,0.4126984126984127,0.49056603773584906
2,0.6215148784575009,0.6090875239599318,0.6388059701492538,0.6190476190476191,0.494949494949495,0.7777777777777778,0.6049382716049383
3,0.5117188965280851,1.0658184641173907,0.7582089552238805,0.47619047619047616,0.4161073825503356,0.9841269841269841,0.5849056603773585
4,0.45217790454626083,0.4020598452715647,0.7970149253731343,0.8154761904761905,0.8636363636363636,0.6031746031746031,0.7102803738317757
5,0.31163428759291056,0.35488050892239525,0.8626865671641791,0.8511904761904762,0.7261904761904762,0.9682539682539683,0.8299319727891157
6,0.30297662071617587,0.2258335348396074,0.8656716417910447,0.9226190476190477,0.8472222222222222,0.9682539682539683,0.9037037037037037
7,0.1716051417391836,0.9476232476528301,0.9208955223880597,0.7261904761904762,0.9047619047619048,0.30158730158730157,0.4523809523809524
8,0.1939172596349159,0.8061711062632856,0.9253731343283582,0.6726190476190477,0.5344827586206896,0.9841269841269841,0.6927374301675978
9,0.14211072481148654,0.5348374420732614,0.9477611940298507,0.8095238095238095,0.6631578947368421,1.0,0.7974683544303798
10,0.09308369408383788,0.28532654886311365,0.9597014925373134,0.8928571428571429,0.8082191780821918,0.9365079365079365,0.8676470588235294
11,0.10438047655043192,0.3884003806133045,0.9552238805970149,0.8392857142857143,0.7,1.0,0.8235294117647058
12,0.11087151544467945,0.4940230490395888,0.9626865671641791,0.7857142857142857,0.9090909090909091,0.47619047619047616,0.625
13,0.03855837832573646,0.16655883392585175,0.9925373134328358,0.9345238095238095,0.90625,0.9206349206349206,0.9133858267716536
14,0.01636817529166971,0.25390541467017363,0.9940298507462687,0.9107142857142857,0.9,0.8571428571428571,0.8780487804878049
15,0.04666474611786682,0.2142266361486344,0.9835820895522388,0.9166666666666666,0.8769230769230769,0.9047619047619048,0.890625
16,0.05292969882568633,0.3185587588897241,0.982089552238806,0.9047619047619048,0.8133333333333334,0.9682539682539683,0.8840579710144928
17,0.04348884624327877,0.3158004601996037,0.991044776119403,0.8869047619047619,0.782051282051282,0.9682539682539683,0.8652482269503546
18,0.020164111631553776,0.23135565868246236,0.9970149253731343,0.9166666666666666,0.9298245614035088,0.8412698412698413,0.8833333333333333
19,0.006521239301600005,0.22599215040584872,0.9985074626865672,0.9345238095238095,0.9482758620689655,0.873015873015873,0.9090909090909091
20,0.14708087877114026,1.0273062196238676,0.9417910447761194,0.7023809523809523,0.8823529411764706,0.23809523809523808,0.375
