epoch,train_loss,val_loss,train_acc,val_acc,val_precision,val_recall,val_f1
1,0.6935378838153112,0.7231235816365197,0.5940298507462687,0.5892857142857143,0.4909090909090909,0.39705882352941174,0.43902439024390244
2,0.5957862236315296,0.7762237432457152,0.6746268656716418,0.5773809523809523,0.48854961832061067,0.9411764705882353,0.6432160804020101
3,0.5140346024362814,0.48919402346724555,0.7388059701492538,0.8154761904761905,0.7341772151898734,0.8529411764705882,0.7891156462585034
4,0.44090379038382144,0.462474908502329,0.8119402985074626,0.7916666666666666,0.7538461538461538,0.7205882352941176,0.7368421052631579
5,0.38411597743453013,0.6778011045285633,0.8567164179104477,0.6904761904761905,0.9444444444444444,0.25,0.3953488372093023
6,0.2816470589577442,0.5372842870475281,0.8925373134328358,0.7916666666666666,0.9459459459459459,0.5147058823529411,0.6666666666666666
7,0.22119422336774214,0.6161026406722764,0.9283582089552239,0.7321428571428571,0.96,0.35294117647058826,0.5161290322580645
8,0.2533611769211434,0.8293734567151183,0.8970149253731343,0.6666666666666666,0.55,0.9705882352941176,0.7021276595744681
9,0.15292550963238769,2.013463092834822,0.9492537313432836,0.4523809523809524,0.4240506329113924,0.9852941176470589,0.5929203539823009
10,0.15411823533663882,0.3963763262366965,0.9402985074626866,0.8392857142857143,0.7303370786516854,0.9558823529411765,0.8280254777070064
11,0.12081799772013688,0.30360734542565687,0.9626865671641791,0.8809523809523809,0.9285714285714286,0.7647058823529411,0.8387096774193549
12,0.02127026756837343,0.41184441248991616,0.9955223880597015,0.8869047619047619,0.9454545454545454,0.7647058823529411,0.8455284552845529
13,0.09079254110595987,0.42790181127687293,0.9731343283582089,0.8452380952380952,0.7560975609756098,0.9117647058823529,0.8266666666666667
14,0.0609963193197646,0.48929348862397354,0.9850746268656716,0.8154761904761905,0.9743589743589743,0.5588235294117647,0.7102803738317757
15,0.05971038027339438,0.39386256357067306,0.9805970149253731,0.8630952380952381,0.9591836734693877,0.6911764705882353,0.8034188034188035
16,0.09878785889374003,0.3427558435526277,0.9611940298507463,0.8869047619047619,0.8656716417910447,0.8529411764705882,0.8592592592592593
17,0.02139723263653217,0.3252878057149549,0.9970149253731343,0.8869047619047619,0.9454545454545454,0.7647058823529411,0.8455284552845529
18,0.0038034754342377362,0.30850970567414715,1.0,0.8988095238095238,0.9180327868852459,0.8235294117647058,0.8682170542635659
19,0.00353267379978206,0.29479598820242764,1.0,0.9226190476190477,0.9230769230769231,0.8823529411764706,0.9022556390977443
20,0.0029415716647539134,0.30442905543272253,1.0,0.8869047619047619,0.9016393442622951,0.8088235294117647,0.8527131782945736
