fpr,tpr
0.0,0.0
0.0,0.017543859649122806
0.0,0.03508771929824561
0.011494252873563218,0.03508771929824561
0.011494252873563218,0.08771929824561403
0.022988505747126436,0.08771929824561403
0.022988505747126436,0.10526315789473684
0.034482758620689655,0.10526315789473684
0.034482758620689655,0.19298245614035087
0.04597701149425287,0.19298245614035087
0.04597701149425287,0.21052631578947367
0.08045977011494253,0.21052631578947367
0.08045977011494253,0.22807017543859648
0.13793103448275862,0.22807017543859648
0.13793103448275862,0.2631578947368421
0.16091954022988506,0.2631578947368421
0.16091954022988506,0.3333333333333333
0.19540229885057472,0.3333333333333333
0.19540229885057472,0.3508771929824561
0.21839080459770116,0.3508771929824561
0.21839080459770116,0.3684210526315789
0.22988505747126436,0.3684210526315789
0.22988505747126436,0.40350877192982454
0.3218390804597701,0.40350877192982454
0.3218390804597701,0.42105263157894735
0.3448275862068966,0.42105263157894735
0.3448275862068966,0.43859649122807015
0.3563218390804598,0.43859649122807015
0.3563218390804598,0.47368421052631576
0.3793103448275862,0.47368421052631576
0.3793103448275862,0.5263157894736842
0.41379310344827586,0.5263157894736842
0.41379310344827586,0.5614035087719298
0.45977011494252873,0.5614035087719298
0.45977011494252873,0.6140350877192983
0.47126436781609193,0.6140350877192983
0.47126436781609193,0.6491228070175439
0.5057471264367817,0.6491228070175439
0.5057471264367817,0.6666666666666666
0.5287356321839081,0.6666666666666666
0.5287356321839081,0.6842105263157895
0.5402298850574713,0.6842105263157895
0.5402298850574713,0.7368421052631579
0.5517241379310345,0.7368421052631579
0.5517241379310345,0.7543859649122807
0.5632183908045977,0.7543859649122807
0.5632183908045977,0.8070175438596491
0.6091954022988506,0.8070175438596491
0.6091954022988506,0.8245614035087719
0.6436781609195402,0.8245614035087719
0.6436781609195402,0.8596491228070176
0.6896551724137931,0.8596491228070176
0.6896551724137931,0.8771929824561403
0.7011494252873564,0.8771929824561403
0.7011494252873564,0.8947368421052632
0.7586206896551724,0.8947368421052632
0.7586206896551724,0.9122807017543859
0.7931034482758621,0.9122807017543859
0.7931034482758621,0.9298245614035088
0.8275862068965517,0.9298245614035088
0.8275862068965517,0.9649122807017544
0.8390804597701149,0.9649122807017544
0.8390804597701149,0.9824561403508771
0.896551724137931,0.9824561403508771
0.896551724137931,1.0
1.0,1.0
