epoch,train_loss,val_loss,train_acc,val_acc,val_precision,val_recall,val_f1
1,0.7008723563381604,0.6826336547022774,0.5729166666666666,0.5833333333333334,0.6129032258064516,0.4523809523809524,0.5205479452054794
2,0.6408646961762792,0.7636037107024874,0.6443452380952381,0.5416666666666666,0.6060606060606061,0.23809523809523808,0.3418803418803419
3,0.6024976567853064,0.8754874354317075,0.6994047619047619,0.47619047619047616,0.4411764705882353,0.17857142857142858,0.2542372881355932
4,0.6021258703299931,0.6871889290355501,0.6785714285714286,0.5833333333333334,0.6296296296296297,0.40476190476190477,0.4927536231884058
5,0.47757428387800854,0.7937224053201222,0.7589285714285714,0.5297619047619048,0.5242718446601942,0.6428571428571429,0.5775401069518716
6,0.4239684866652602,0.8466291526953379,0.8050595238095238,0.5714285714285714,0.6764705882352942,0.27380952380952384,0.3898305084745763
7,0.371509421128957,0.7061033312763486,0.8303571428571429,0.7023809523809523,0.6770833333333334,0.7738095238095238,0.7222222222222222
8,0.30558084332872004,1.0891003039266383,0.8779761904761905,0.5654761904761905,0.5401459854014599,0.8809523809523809,0.669683257918552
9,0.2519578105725703,0.7665611434550512,0.8928571428571429,0.6547619047619048,0.6274509803921569,0.7619047619047619,0.6881720430107527
10,0.22031323863415136,0.7035779129891169,0.9032738095238095,0.6964285714285714,0.7037037037037037,0.6785714285714286,0.6909090909090909
11,0.1895072350744158,1.1241518399190336,0.9315476190476191,0.6130952380952381,0.7317073170731707,0.35714285714285715,0.48
12,0.17294378831450427,2.6014875856649486,0.9330357142857143,0.5416666666666666,0.5255474452554745,0.8571428571428571,0.6515837104072398
13,0.18590432048464814,0.930969659061659,0.9315476190476191,0.7023809523809523,0.6574074074074074,0.8452380952380952,0.7395833333333334
14,0.21336914148802558,0.673036434111141,0.9211309523809523,0.6785714285714286,0.65,0.7738095238095238,0.7065217391304348
15,0.12023367717795606,0.993573206521216,0.9538690476190477,0.6488095238095238,0.7358490566037735,0.4642857142857143,0.5693430656934306
16,0.09555317416864757,0.8602123558521271,0.9627976190476191,0.6607142857142857,0.68,0.6071428571428571,0.6415094339622641
17,0.09610935280354516,1.0998268012134802,0.9627976190476191,0.6190476190476191,0.6851851851851852,0.44047619047619047,0.5362318840579711
18,0.05561501944265772,0.8259616231634503,0.9806547619047619,0.6845238095238095,0.6867469879518072,0.6785714285714286,0.6826347305389222
19,0.055960170006506986,1.0633070071538289,0.9821428571428571,0.5833333333333334,0.55,0.9166666666666666,0.6875
20,0.09714310143941216,0.782142318430401,0.9642857142857143,0.6726190476190477,0.7457627118644068,0.5238095238095238,0.6153846153846154
