epoch,train_loss,val_loss,train_acc,val_acc,val_precision,val_recall,val_f1
1,0.6859083658172971,0.6900820725020909,0.5818452380952381,0.5714285714285714,0.4383561643835616,0.5079365079365079,0.47058823529411764
2,0.6707679895418031,0.6428731154827845,0.6026785714285714,0.6309523809523809,0.5384615384615384,0.1111111111111111,0.18421052631578946
3,0.635678215041047,0.6602400910286677,0.6413690476190477,0.5833333333333334,0.43137254901960786,0.3492063492063492,0.38596491228070173
4,0.541327915376141,0.709663185335341,0.7172619047619048,0.6607142857142857,0.6153846153846154,0.25396825396825395,0.3595505617977528
5,0.48675610178283285,0.8485971955316407,0.7678571428571429,0.6011904761904762,0.4090909090909091,0.14285714285714285,0.21176470588235294
6,0.4479490483090991,1.0951756991091228,0.7931547619047619,0.6130952380952381,0.4722222222222222,0.2698412698412698,0.3434343434343434
7,0.3594926196993107,1.00568035812605,0.8407738095238095,0.5416666666666666,0.4435483870967742,0.873015873015873,0.5882352941176471
8,0.2983609768340275,1.3632374719849654,0.8735119047619048,0.5416666666666666,0.4396551724137931,0.8095238095238095,0.5698324022346368
9,0.26354303363976733,0.6171379082259678,0.8869047619047619,0.7261904761904762,0.6231884057971014,0.6825396825396826,0.6515151515151515
10,0.2410087548861546,0.6342956643728983,0.9166666666666666,0.7023809523809523,0.5783132530120482,0.7619047619047619,0.6575342465753424
11,0.18739788133340576,2.0106751265453306,0.9300595238095238,0.6309523809523809,0.6,0.047619047619047616,0.08823529411764706
12,0.24520301975176803,1.475520806409241,0.8988095238095238,0.47619047619047616,0.41007194244604317,0.9047619047619048,0.5643564356435643
13,0.1541113706106054,0.7016316450067929,0.9389880952380952,0.7261904761904762,0.6666666666666666,0.5396825396825397,0.5964912280701754
14,0.13829864942402179,0.7322370099524657,0.9494047619047619,0.7142857142857143,0.6470588235294118,0.5238095238095238,0.5789473684210527
15,0.10799249377478623,0.9709853909554935,0.9583333333333334,0.6785714285714286,0.5542168674698795,0.7301587301587301,0.6301369863013698
16,0.15124837032497107,0.5997405609204656,0.9494047619047619,0.7261904761904762,0.6888888888888889,0.49206349206349204,0.5740740740740741
17,0.10284047333213191,0.6893619167662802,0.9657738095238095,0.7321428571428571,0.6607142857142857,0.5873015873015873,0.6218487394957983
18,0.09170214006943363,0.5943029082956768,0.9717261904761905,0.7142857142857143,0.5903614457831325,0.7777777777777778,0.6712328767123288
19,0.07870832871967218,1.4729453082240762,0.9747023809523809,0.5535714285714286,0.4491525423728814,0.8412698412698413,0.585635359116022
20,0.10780910694267645,0.7238922782597088,0.9657738095238095,0.6845238095238095,0.6785714285714286,0.30158730158730157,0.4175824175824176
