epoch,train_loss,val_loss,train_acc,val_acc,val_precision,val_recall,val_f1
1,0.7221487870528585,0.6565152658593087,0.5625,0.6071428571428571,0.0,0.0,0.0
2,0.6774359884716216,0.8924570876129326,0.5967261904761905,0.6428571428571429,0.7142857142857143,0.15151515151515152,0.25
3,0.625953436784801,0.6423654691094444,0.6696428571428571,0.6428571428571429,0.7142857142857143,0.15151515151515152,0.25
4,0.5170381854155234,1.092376808547193,0.7425595238095238,0.6071428571428571,0.0,0.0,0.0
5,0.4717632593320949,0.5089369006454945,0.7961309523809523,0.7738095238095238,0.9666666666666667,0.4393939393939394,0.6041666666666666
6,0.4053182076285815,0.5104700896356787,0.8050595238095238,0.7321428571428571,0.6179775280898876,0.8333333333333334,0.7096774193548387
7,0.3591006336999791,0.564181359950453,0.8318452380952381,0.8035714285714286,0.7391304347826086,0.7727272727272727,0.7555555555555555
8,0.3068938022035928,0.4915732408186332,0.8764880952380952,0.7916666666666666,0.7719298245614035,0.6666666666666666,0.7154471544715447
9,0.24358388810374199,0.8869528683966824,0.9002976190476191,0.6011904761904762,0.49122807017543857,0.42424242424242425,0.45528455284552843
10,0.18433871596408563,0.5151346558150613,0.9494047619047619,0.8214285714285714,0.875,0.6363636363636364,0.7368421052631579
11,0.13974559838174,0.646892103538405,0.9523809523809523,0.7678571428571429,0.813953488372093,0.5303030303030303,0.6422018348623854
12,0.21740316387288094,0.8255198593694895,0.9107142857142857,0.6190476190476191,0.5098039215686274,0.7878787878787878,0.6190476190476191
13,0.14645480750394718,0.5738774710362555,0.9404761904761905,0.8035714285714286,0.8235294117647058,0.6363636363636364,0.717948717948718
14,0.03788572577624499,1.494886208760796,0.9910714285714286,0.6607142857142857,0.8461538461538461,0.16666666666666666,0.27848101265822783
15,0.1616904480851233,0.6817279039740762,0.9419642857142857,0.7976190476190477,0.8809523809523809,0.5606060606060606,0.6851851851851852
16,0.07597835346851275,0.5725945745486699,0.9672619047619048,0.8035714285714286,0.8235294117647058,0.6363636363636364,0.717948717948718
17,0.08099329344639998,0.8767245188189138,0.9717261904761905,0.75,0.8,0.48484848484848486,0.6037735849056604
18,0.08579154321792191,0.6629561413830656,0.96875,0.7976190476190477,0.82,0.6212121212121212,0.7068965517241379
19,0.0857914929705051,0.5700818565390018,0.9717261904761905,0.8214285714285714,0.7903225806451613,0.7424242424242424,0.765625
20,0.03574580279625176,0.720919110951183,0.9851190476190477,0.8452380952380952,0.8333333333333334,0.7575757575757576,0.7936507936507936
