epoch,train_loss,val_loss,train_acc,val_acc,val_precision,val_recall,val_f1
1,0.7484865837863514,0.7355929825987134,0.5565476190476191,0.47023809523809523,0.4065040650406504,0.7575757575757576,0.5291005291005291
2,0.5189463166253907,0.6720161445084072,0.7485119047619048,0.6488095238095238,0.5897435897435898,0.3484848484848485,0.4380952380952381
3,0.3668161999168141,0.752082385122776,0.8541666666666666,0.7202380952380952,0.7209302325581395,0.4696969696969697,0.5688073394495413
4,0.26914748883185285,0.7564576949392047,0.8988095238095238,0.6666666666666666,0.5555555555555556,0.7575757575757576,0.6410256410256411
5,0.22952122121517146,1.41074047157807,0.9077380952380952,0.5952380952380952,0.49193548387096775,0.9242424242424242,0.6421052631578947
6,0.23178851844498977,1.292947717720554,0.9017857142857143,0.6666666666666666,0.75,0.22727272727272727,0.3488372093023256
7,0.1981933247492028,0.9918796203675724,0.9181547619047619,0.6726190476190477,0.6774193548387096,0.3181818181818182,0.4329896907216495
8,0.114419993154505,0.8523227736531269,0.9598214285714286,0.7023809523809523,0.7352941176470589,0.3787878787878788,0.5
9,0.031962063261224624,1.9720147760651474,0.9895833333333334,0.5119047619047619,0.44366197183098594,0.9545454545454546,0.6057692307692307
10,0.08292548646914795,0.8855647217216236,0.9642857142857143,0.7678571428571429,0.8,0.5454545454545454,0.6486486486486487
11,0.033852959010671056,1.0729328731873207,0.9925595238095238,0.6785714285714286,0.5612244897959183,0.8333333333333334,0.6707317073170732
12,0.04297692694013849,1.311468217882239,0.9806547619047619,0.7202380952380952,0.8518518518518519,0.3484848484848485,0.4946236559139785
13,0.14033711982968575,0.8159565413370728,0.9389880952380952,0.7142857142857143,0.7647058823529411,0.3939393939393939,0.52
14,0.1441646228209027,1.3881962050107264,0.9464285714285714,0.625,0.5454545454545454,0.2727272727272727,0.36363636363636365
15,0.02987109089112242,1.0771811369063689,0.9880952380952381,0.7202380952380952,0.7714285714285715,0.4090909090909091,0.5346534653465347
16,0.016225232188627984,1.0722689321264625,0.9970238095238095,0.6845238095238095,0.7407407407407407,0.30303030303030304,0.43010752688172044
17,0.008609891742318203,0.8769788597710431,0.9955357142857143,0.7738095238095238,0.75,0.6363636363636364,0.6885245901639344
18,0.005400623245978274,1.3321545304109652,0.9970238095238095,0.7023809523809523,0.7222222222222222,0.3939393939393939,0.5098039215686274
19,0.013278870188254846,1.1843227361789017,0.9955357142857143,0.7142857142857143,0.68,0.5151515151515151,0.5862068965517241
20,0.028968187412482665,0.8509154039922924,0.9866071428571429,0.7738095238095238,0.8181818181818182,0.5454545454545454,0.6545454545454545
