epoch,train_loss,val_loss,train_acc,val_acc,val_precision,val_recall,val_f1
1,0.7434797045730409,0.7431507238319942,0.5595238095238095,0.5,0.0,0.0,0.0
2,0.5716422821084658,0.908872939646244,0.7008928571428571,0.5357142857142857,0.5205479452054794,0.9047619047619048,0.6608695652173913
3,0.450050259541188,0.7401214589675268,0.8050595238095238,0.6607142857142857,0.6336633663366337,0.7619047619047619,0.6918918918918919
4,0.325574241711625,0.6329759927023024,0.8511904761904762,0.6845238095238095,0.691358024691358,0.6666666666666666,0.6787878787878788
5,0.28182352642484365,0.9800993255561307,0.8675595238095238,0.6130952380952381,0.5693430656934306,0.9285714285714286,0.7058823529411765
6,0.23490210210106202,0.9163554149369398,0.9047619047619048,0.6428571428571429,0.5895522388059702,0.9404761904761905,0.7247706422018348
7,0.13552449147045126,0.9853607711515256,0.9479166666666666,0.7023809523809523,0.7361111111111112,0.6309523809523809,0.6794871794871795
8,0.14027797590409005,2.713011997839203,0.9449404761904762,0.5,0.5,0.9880952380952381,0.664
9,0.20378631344508558,0.9519434848002025,0.9107142857142857,0.6547619047619048,0.63,0.75,0.6847826086956522
10,0.12728782114018464,1.430521019590309,0.9479166666666666,0.6309523809523809,0.775,0.36904761904761907,0.5
11,0.09579826970695562,0.8787048428008953,0.9657738095238095,0.7202380952380952,0.6728971962616822,0.8571428571428571,0.7539267015706806
12,0.05144918204903314,0.7415839749432745,0.9866071428571429,0.7559523809523809,0.7311827956989247,0.8095238095238095,0.768361581920904
13,0.07247729310239222,0.9526656694000676,0.9717261904761905,0.6904761904761905,0.6509433962264151,0.8214285714285714,0.7263157894736842
14,0.027803097045675497,1.6907614545918823,0.9910714285714286,0.625,0.7441860465116279,0.38095238095238093,0.5039370078740157
15,0.10903247620721924,0.870394830104141,0.9627976190476191,0.7619047619047619,0.7682926829268293,0.75,0.7590361445783133
16,0.01580338061761549,0.8119276542260888,0.9985119047619048,0.7738095238095238,0.8484848484848485,0.6666666666666666,0.7466666666666667
17,0.038968690008308236,1.787254826348674,0.9895833333333334,0.5773809523809523,0.8421052631578947,0.19047619047619047,0.3106796116504854
18,0.034227721690383205,1.0013090065636097,0.9940476190476191,0.7261904761904762,0.6759259259259259,0.8690476190476191,0.7604166666666666
19,0.005362594133614385,0.9362971651633936,1.0,0.7559523809523809,0.7721518987341772,0.7261904761904762,0.7484662576687117
20,0.0015224007497419648,1.0136327071314943,1.0,0.7440476190476191,0.7252747252747253,0.7857142857142857,0.7542857142857143
