epoch,train_loss,val_loss,train_acc,val_acc,val_precision,val_recall,val_f1
1,0.7650401086679527,0.7028671332768032,0.5565476190476191,0.6428571428571429,0.0,0.0,0.0
2,0.7123974870801681,0.8007188716105053,0.5639880952380952,0.4166666666666667,0.36619718309859156,0.8666666666666667,0.5148514851485149
3,0.7221888736599967,0.9003067353651637,0.5386904761904762,0.43452380952380953,0.36220472440944884,0.7666666666666667,0.4919786096256685
4,0.7157497913354919,1.4494004256668545,0.5505952380952381,0.35714285714285715,0.35714285714285715,1.0,0.5263157894736842
5,0.6719297847400109,0.6921209653928166,0.6369047619047619,0.6726190476190477,0.6923076923076923,0.15,0.2465753424657534
6,0.605103531431052,0.8198132954227427,0.6770833333333334,0.6666666666666666,0.5769230769230769,0.25,0.3488372093023256
7,0.5031680656774413,0.6058121195861271,0.7708333333333334,0.6190476190476191,0.47058823529411764,0.5333333333333333,0.5
8,0.41414822816538316,1.3455143665584426,0.8169642857142857,0.49404761904761907,0.40458015267175573,0.8833333333333333,0.5549738219895288
9,0.3322037087054923,0.7436034138358775,0.8586309523809523,0.6130952380952381,0.44680851063829785,0.35,0.3925233644859813
10,0.22967891749327204,0.6057231766836983,0.9181547619047619,0.6845238095238095,0.5522388059701493,0.6166666666666667,0.5826771653543307
11,0.2012438255184125,0.6286112551710435,0.9196428571428571,0.6309523809523809,0.49107142857142855,0.9166666666666666,0.6395348837209303
12,0.18178946484667471,0.674138062727815,0.9255952380952381,0.6845238095238095,0.547945205479452,0.6666666666666666,0.6015037593984962
13,0.11647170125104908,0.973471438017441,0.9538690476190477,0.6785714285714286,0.5833333333333334,0.35,0.4375
14,0.07066935982757491,0.87297941271321,0.9791666666666666,0.6666666666666666,0.527027027027027,0.65,0.582089552238806
15,0.15886247884676172,0.5108463402748817,0.9360119047619048,0.7857142857142857,0.7,0.7,0.7
16,0.10616879228334819,0.6863403736081507,0.9613095238095238,0.7142857142857143,0.625,0.5,0.5555555555555556
17,0.07777509594355554,0.7213562530177158,0.9672619047619048,0.7678571428571429,0.7142857142857143,0.5833333333333334,0.6422018348623854
18,0.08918464727763162,0.8984757454734877,0.9702380952380952,0.7023809523809523,0.5568181818181818,0.8166666666666667,0.6621621621621622
19,0.01481605643545793,1.3366759199374687,0.9970238095238095,0.6190476190476191,0.4787234042553192,0.75,0.5844155844155844
20,0.002628154853006154,1.042479277568678,1.0,0.7380952380952381,0.6025641025641025,0.7833333333333333,0.6811594202898551
