epoch,train_loss,val_loss,train_acc,val_acc,val_precision,val_recall,val_f1
1,0.7538512015626544,1.528149345534898,0.5595238095238095,0.4226190476190476,0.41566265060240964,1.0,0.5872340425531914
2,0.7180443420296624,0.7099691785517193,0.5386904761904762,0.48214285714285715,0.30434782608695654,0.2028985507246377,0.24347826086956523
3,0.7163340569961638,0.7365411860602242,0.5699404761904762,0.47023809523809523,0.3148148148148148,0.2463768115942029,0.2764227642276423
4,0.7090332743135237,0.6913458641086306,0.5625,0.5892857142857143,0.0,0.0,0.0
5,0.675291550478765,0.750294016230674,0.6294642857142857,0.625,0.6363636363636364,0.2028985507246377,0.3076923076923077
6,0.6502748820043746,0.9068057813814708,0.6324404761904762,0.5357142857142857,0.45054945054945056,0.5942028985507246,0.5125
7,0.5553159474262169,1.1168370891938961,0.7157738095238095,0.5833333333333334,0.4444444444444444,0.057971014492753624,0.10256410256410256
8,0.44723584165885333,0.7720538858501684,0.7976190476190477,0.6309523809523809,0.5384615384615384,0.7101449275362319,0.6125
9,0.4044710099142754,0.8386235421390406,0.8244047619047619,0.6130952380952381,0.5384615384615384,0.4057971014492754,0.4628099173553719
10,0.31187994932267993,1.0861170784614624,0.8630952380952381,0.5416666666666666,0.45652173913043476,0.6086956521739131,0.5217391304347826
11,0.2565319404127963,0.8166874859182697,0.8913690476190477,0.7678571428571429,0.7586206896551724,0.6376811594202898,0.6929133858267716
12,0.12855833143042955,1.2034890612066236,0.9553571428571429,0.6666666666666666,0.6857142857142857,0.34782608695652173,0.46153846153846156
13,0.11460780050436456,1.0983131962601052,0.9583333333333334,0.6488095238095238,0.5595238095238095,0.6811594202898551,0.6143790849673203
14,0.06474543261442921,1.2950031100224892,0.9761904761904762,0.6369047619047619,0.5408163265306123,0.7681159420289855,0.6347305389221557
15,0.13599573057044403,1.392776753551689,0.9508928571428571,0.6785714285714286,0.6923076923076923,0.391304347826087,0.5
16,0.10240460249492787,1.0713563118340625,0.9598214285714286,0.6785714285714286,0.6153846153846154,0.5797101449275363,0.5970149253731343
17,0.1588732389171214,1.322248118412279,0.9375,0.6369047619047619,0.5689655172413793,0.4782608695652174,0.5196850393700787
18,0.036874355357126444,1.286429310951332,0.9880952380952381,0.7023809523809523,0.6,0.8260869565217391,0.6951219512195121
19,0.02522560033321497,1.2907783684398357,0.9940476190476191,0.6904761904761905,0.6103896103896104,0.6811594202898551,0.6438356164383562
20,0.05532079711390127,1.4671732326411355,0.9821428571428571,0.6904761904761905,0.717948717948718,0.4057971014492754,0.5185185185185185
